roi1_rifg,roi1_atlrifg,roi2_lhpc,roi2_rnac,roi1_racc,roi1_atlrpcg,roi2_lstg,roi2_rtpo
-0.00949668765055819,0.0614290488439242,-0.137548098444528,-0.01731246349854,0.300736550799314,0.168661069648884,-0.125900367429229,0.100497667300734
0.0325819260502108,-0.035119958821382,0.0109748147305575,0.0688940101722471,-0.0382649149815816,-0.0459120668087668,0.112901397973803,0.0179629869257355
-0.000314153786936456,0.105870124502209,-0.0748025170999815,-0.196182809663451,0.114036154944501,0.0217611661838718,-0.05178718285974,-0.23313933963245
-0.00293193242032652,0.0823725899029654,0.0106303062720306,-0.0701449602748837,0.308212513894165,0.213295430279384,-0.212581869556444,0.195365033771306
-0.0190221129597865,-0.0589220580262782,-0.144911625034113,0.360688660039779,0.0139009694191414,-0.0595790178340672,0.207639765584112,0.165050010494702
0.0152857137762694,-0.117450490546688,-0.167997101245677,-0.193938307456227,0.173555782175431,0.189448698209009,0.136739612699207,-0.0365133222389293
0.0593545237472211,0.0800152620753487,-0.0639533655396135,-0.19235492045392,0.284390195195627,0.0280250496229177,-0.342634738617349,0.0892623474124099
-0.0781440249191126,0.362790406026904,-0.166669970351261,0.348188155541361,0.398245470612907,0.19093696642103,-0.326301347187377,-0.260387796822008
-0.162501321814146,-0.368690726967401,-0.152094940958006,0.0676952649098703,0.823257260741396,0.319010229998032,0.245859951289196,0.0987632654408123
-0.166197075508406,-0.0585786758441114,0.157836196563472,-0.407597679467537,-0.24919911467233,-0.181723445072854,0.0695695157932124,-0.193789578819239
-0.0914645196016116,-0.00893590633078649,-0.0268706835027691,-0.154282148026401,-0.418232873109049,-0.0909921574781714,0.218355744850986,-0.173818525303863
0.0504255889709392,0.0712435131390813,0.0959147999548618,-0.210380847181837,-0.0241071505428913,-0.0478491155125966,0.0788827070507705,-0.148400277907738
0.0744906809749647,0.145329337220121,-0.102514237278353,0.333586831645799,0.381140393451016,0.148318081176702,0.0504597878074005,-0.00428099299088176
0.354981256116448,0.328901770239174,-0.0105540250294733,-0.23008866479804,0.0942168730274404,0.111244012765031,0.559351029109765,0.442075965476894
0.131517521777643,0.153732840046683,0.181429457411841,-0.184181613902055,-0.0183261755451039,-0.0524711906682345,0.230784306688506,0.181715137947274
-0.0589873890913491,0.0640396195227151,-0.0266589261543806,0.265707008475815,0.0518914445067951,-0.136651204467014,-0.652148954679771,0.0414811904763021
0.0561526149122774,0.229416073635178,0.12778003778314,-0.304421302517015,-0.507547148174814,-0.323028305400469,-0.621070715041848,-0.472438040410709
-0.115148069921147,-0.00821099533584716,0.23079875023708,0.598329381420783,-0.92660442607438,-0.332696538890823,-0.514137106228056,-0.311476145823896
-0.0364576449101667,-0.165770458296735,0.291644391761852,0.283461489130319,-1.27953034417214,-0.3837096238801,-0.535758962156846,0.0186019665541124
-0.0857674817312681,-0.128543445194642,-0.143437826814236,0.171601482619142,-0.837754996293102,-0.38403490463224,0.539072547688241,0.338514715837684
0.308268238384848,0.0592652229792952,0.3031043655308,0.110653774399552,-1.24697223882771,-0.404069340762891,0.396034294776216,0.624739586667858
0.244283671158359,-0.140125571462377,0.0538580028963856,0.379527059700832,-0.204057595425765,-0.0794791146180107,0.174085473118789,0.300925368272777
0.400703278133478,-0.0659995841478497,-0.150788335887426,-0.581072416147177,0.299149392835172,0.0906280677519538,0.404820596268467,0.07779506819732
0.0422617786242567,-0.165480204355178,0.205817947564678,-0.158459908086224,0.333326123188399,0.0391079327642841,0.0788217273530606,0.000972337198821647
