roi1_rifg,roi1_atlrifg,roi2_lhpc,roi2_rnac,roi1_racc,roi1_atlrpcg,roi2_lstg,roi2_rtpo
-0.0150466941952775,-0.0974858268607313,0.16138225270411,0.219683472441457,-0.255873062679132,-0.0329868046455021,-0.329622894914399,0.177624955076237
-0.0645472697438318,-0.0107916033353792,-0.24846634021945,-0.128477422984483,0.218895278225271,-0.020778099065445,0.537075523145426,0.126961477554421
-0.163462517421297,-0.0393353351229003,-0.00877914881380958,0.390654424094463,0.146224595763561,0.0588658542286202,0.0954775697429065,-0.315115201197387
0.114099409065622,0.0531499764467859,0.0879948536923492,-0.273472363212964,-0.256176069363938,0.01830433832308,-0.267980552279431,0.132027646676546
0.165985418049389,-0.0282130387092919,0.192934882634512,0.191803530306279,-0.305328802401119,-0.201513852129824,-0.0825516382700324,0.244681102436906
-0.451834931607747,-0.301579284470971,-0.339723196944014,0.198365722416655,0.112884502549625,-0.00995064952029556,0.143321517752354,0.305089214749896
-0.0745819413914262,-0.160118556365777,0.0103966854915498,0.395805298600267,0.116651085393674,0.169362069681721,0.225002118006321,0.550682388290061
-0.0826553130644133,-0.131047953191211,0.152663715157995,0.2916449940553,0.582871171025205,-0.0389389932683238,-0.115348099463839,-0.078188823285701
-0.115987452000399,-0.14392991539137,0.0681148753987097,-0.229969928961866,0.166859893814445,-0.068013921117109,0.0522125929421641,-0.474886394257773
-0.27259349474933,-0.167284128176563,-0.328160246710633,-0.679551366375835,0.0767010390837891,0.00781029076627871,-0.137747180443295,-0.357928047610357
-0.00892131957250851,-0.0304414185371014,0.328988379136459,-0.0385248546262274,-0.131766196476129,-0.0163139465771615,0.0520130067677219,0.109940129543866
0.341758663937492,0.28227628688846,-0.15071699793574,-0.153821481202688,-0.062209701077353,-0.0556477404040818,-0.018745822474228,0.250060161828839
0.44533651220086,0.452184134022599,0.171951721908009,0.0595454518149512,0.0656659725859255,-0.0852850498143176,-0.16671155687536,-0.265216882753857
-0.00156807313482297,0.194155959129278,0.0218808819663637,-0.113807610558997,0.367462606009692,0.190984217500301,-0.0406771375518009,-0.201377224457902
-0.189223437058672,0.0194191544881861,0.0213109229688021,0.375249228266593,-0.127643469478095,-0.0473131283883259,0.114576085579593,0.609420880905463
-0.0811562988172372,0.200258258367187,-0.236142756726241,-0.624860495925064,0.159614747469084,0.0898347145607401,-0.0366717017280554,0.134312936001353
0.148955148883401,0.157268714891771,-0.224352915729162,-0.136490704376132,0.292319239008857,-0.0499800414137408,-0.287798596486043,-0.714562178544404
0.0913493667271666,-0.0329841700087126,0.163895519215484,0.144609574721166,0.151849062291091,0.151549760125911,-0.320860702011535,0.153974862982267
-0.00284621169125782,0.0410857823441884,-0.129407115919112,0.312916112350297,-0.37827273821172,0.0206352155043565,0.464005614079603,-0.181416588717355
0.0633641221014257,0.18919037217914,0.0904059778063664,0.572244953985961,-0.38640008380038,0.0842759189364523,-0.120062100825077,-0.24804070535243
0.211093003253389,0.0206947940530495,-0.120196927483846,0.000378222747153637,-0.809476649829847,0.00356756819005661,0.485158366637033,-0.0673340129383966
-0.0281742652018704,-0.227967647964259,0.105405073361403,0.0571398075655433,-0.78747423947334,-0.261345831116946,0.165856163800816,0.070838154901886
0.13545252468823,0.0497589940921791,0.136037196101134,-0.0654046326527546,-0.53323346314912,-0.210241762864164,0.0781670051427498,-0.200170871373995
0.0494713439392342,-0.0339863291493392,1.67355586476958e-05,-0.135303940184113,0.241883912051525,0.0571103370079041,-0.165870926176471,0.0323647658407255
0.0677135835369376,-0.000382815128061043,0.0443406804281224,-0.0968876739471137,0.318692809845521,0.188940321800278,-0.324218482401171,-0.234180317462681
0.19202674427456,0.113834465587963,-0.0660388120622107,-0.738629770460758,0.239968596138122,0.133934754617313,0.15280379239026,0.14603681353705
0.37031158921176,0.205620004489818,-0.018149162238743,-0.413267114290811,0.27969191634026,0.0544596118855891,-0.020895465213343,-0.178254559251098
0.0281606972018545,0.0231925457088716,0.0603153525221363,-0.475860347572818,0.504374533770509,-0.00087311532384993,-0.0919653383720999,-0.0603978440212063
-0.319443306313017,-0.165317835803177,-0.295312402959083,-0.204513633789231,0.549282880763441,0.12722808580604,-0.117470354854857,-0.281516771130565
-0.194207413291945,-0.091783392992476,0.361305257793711,0.72405415421021,0.124264272152307,0.0253519164224613,-0.392979811347951,-0.317694476072059
-0.313243852805789,-0.252209391615019,0.081413965705637,0.150878417216008,-0.270312135577842,0.0110011990206892,-0.167343315984931,-0.215990923521604
0.187849674294601,0.0592307032034775,0.350865883827131,0.390121999537258,-0.405122475029362,-0.104811805092342,0.664442524939741,0.274080101934819
