roi1_rifg,roi2_lhpc,roi2_rnac,roi1_racc,roi2_lstg,roi2_rtpo
0.104723869307443,0.0447979715952182,0.274437295437019,0.349383902019876,0.141586458294037,0.405642438229318
0.0405910769674462,-0.0307326465419172,-0.168522396915892,0.0645913805201271,-0.143758755474839,0.0214382665430835
0.159626972621963,-0.0283352513497038,-0.217663454020987,0.0196974165491686,0.10118398280905,-0.331376618007812
0.0463389382475292,0.10889878538188,0.194691628457014,0.0214389236219171,-0.0663019941610311,0.274821431292249
0.131288349534502,-0.00131651556002156,0.202911380352395,0.342689096630404,0.101565732159039,0.748130669524782
0.16157518159142,-0.197334510080458,0.044611369022055,0.559664899071956,0.238022889685582,0.0573303442379543
-0.188322273815397,0.138805675907489,0.397108594969842,0.49296674553631,-0.18767051611418,0.206795382293257
-0.146718070181726,0.342416630839283,-0.118665348407024,0.160065358323487,0.0875051597950755,0.0264408794018855
-0.0494811597476133,-0.531262182288303,0.308334039200079,-0.391211379097924,0.0827642782332832,0.116888098582207
-0.227471553546282,0.497663249591924,-0.0627827050455855,-0.393322131501725,-0.0330580377826209,0.0293934066304124
0.360862364256976,-0.209632902850831,-0.199797123795173,-0.326587075429771,-0.0269517123667094,0.16297363255268
0.197333489030053,-0.234348548291693,-0.489706147452924,-0.115793163647311,-0.00335957609153116,-0.265032304010437
-0.488068717719836,0.216480468567909,-0.205098704811257,-0.206146193507643,-0.210258568975359,-0.444297932542269
-0.131183712143783,-0.0337401992160798,-0.132402232825373,-0.496500462020656,-0.178479771313635,-0.495907033704676
-0.115479521700095,-0.240448864511483,0.174242334296,-0.83095362403635,-0.101714216099248,0.209891905815331
0.109819312748138,-0.195480519881302,0.19092860810093,-0.609838346721503,0.221721260712368,0.0105617599637549
0.0415444732404763,-0.214500192966498,-0.321924860011049,-0.493226850809056,0.119470848894978,-0.590810466815642
-0.245044604737545,0.244083106297093,-0.245434788137931,-0.547124418393491,0.127052053025868,-0.905419928097497
0.0477434500169863,-0.153129202594287,-0.31426736841417,-0.451228409890994,0.278143264058053,-0.332138064761486
0.274235604382554,0.0729296860505309,0.0872892263868235,0.177202183086696,-0.136629431370716,0.562068537290261
0.0210629359014216,0.302198476822711,0.397221851363759,0.572952224116902,0.456927467204243,0.707247308062783
-0.106234811067741,0.0391862806069099,-0.227670251653868,0.372959091611749,-0.296340125049428,-0.668031859366627
-0.208599574308256,-0.0748685393159107,0.524641880381731,0.643650471305538,-0.364193881490556,0.491887275956932
-0.118434439423252,0.285143514349477,0.213550599934453,0.668780176163608,0.231914552908395,-0.419984054155953
-0.0501414170406132,-0.262394362761965,-0.153771230784315,0.578606418448794,0.0715762176943917,-0.121165292931493
-0.108248748091129,0.14870776718193,0.0781646717596387,0.602625466249892,-0.162524182604561,0.0293731136962766
-0.0146020855287325,0.375909371886523,0.00865233074785626,0.50090080897776,0.0711962328511865,-0.0471089072073214
-0.370412323904941,-0.220326145362471,0.0295662281190865,0.269718636917428,-0.183556392142615,0.0129794366112245
-0.111606580731816,-0.101318133434596,0.320182705636737,0.00128844941340429,-0.0806242266950227,-0.0793182164163658
0.274274657522541,-0.155347903202076,0.109996331009697,-0.0357850079487826,-0.112572643624135,0.201360551263331
-0.0661421014294315,-0.00697519900200208,0.312882962318435,0.251107785324079,0.175910636760546,0.396846464884912
0.00503008470577902,-0.207392901499806,-0.221647421089399,-0.0175727767417631,0.124048905925302,-0.823780752704363
-0.181295997500017,0.368144643890411,-0.150578183397957,0.168471193310542,-0.388879194324438,0.11521315719449
0.187834521671411,0.177762360159239,0.0564810219186013,-0.0657214245171088,-0.100183024351834,-0.112540189165212
0.2903970618273,-0.0874939375160576,-0.0881890276742647,-0.391744692679938,-0.300594475275801,-0.0427093173569109
0.0391786766116045,-0.0406425109599272,-0.4912178744741,-0.527829143349595,-0.335399852819336,0.0219990994751869
0.029508307985758,-0.00201190834802774,-0.0501426490696992,-0.871885086946577,-0.521295833172388,-0.606683799357373
0.160795766048089,0.0178150584925813,-0.621957693011136,-0.481075502449261,0.0786226254010087,0.246436184556732
0.627226623427241,0.311910790482878,-0.444488564340736,-0.446410433869014,-0.0508074912424972,0.544002811579506
0.845141531867547,0.0243559618530856,-0.316379549715637,-0.193446587547991,-0.102172540819785,0.195854271140516
0.339080334587466,-0.138205700265424,0.128769066682625,-0.0181843186473817,0.0185123060025353,-0.357021680116197
0.215859398564287,-0.354290100510903,-0.629397803316293,-0.194952412681011,-0.147052639485626,0.70440882803837
