roi1_rifg,roi1_atlrifg,roi2_lhpc,roi2_rnac,roi1_racc,roi1_atlrpcg,roi2_lstg,roi2_rtpo
-0.0272640168863668,0.0208019943819711,-0.110507859835975,-0.16667622829441,0.184737420136513,0.140802949588843,0.0415917136406652,-0.148901804336886
-0.0879883995134213,-0.0961009242327575,0.0909397285588313,0.330218826586737,0.0539901663751653,0.0799666206486583,0.0828841988762351,0.329622633708861
-0.0209098176296808,-0.0645883394866817,0.169987631634575,-0.0168679060791864,-0.364252153725628,-0.225130070844867,-0.0350340207640383,-0.122907751707731
0.122247489268637,0.110708463536633,-0.0301602459443829,0.013014692308616,0.102772096025458,0.0837263220417074,0.0316737021065215,0.151997450870941
-0.198628567211712,-0.0819005172251747,-0.0341064682742201,-0.107955671624846,0.368085120086146,0.198142173266685,0.0930695464070999,-0.259561347402807
-0.199144499878283,-0.0976719301588446,-0.375235376215963,-0.0274001939013784,0.150915661401889,0.225206408892229,0.288750742005708,-0.386045532591443
-0.0385014969023893,-0.0575722426787337,0.118231994445156,0.0606086583872285,0.538987077268738,0.269940208539776,-0.396593748929417,0.648250068308215
0.243588860066878,-0.0626868578673107,0.197372052462933,0.59638927088035,-0.119948975026086,0.263514791871585,0.270537104361103,1.25680327347142
0.283690536881858,0.288335300808347,0.0726742323506266,-0.162864630667835,-0.262809617807958,-0.334684916291566,0.163287547056814,0.135663575432443
0.060662771230339,-0.00781843804709564,0.287164943891871,0.260507282407565,-0.0947540072308704,-0.259603899495443,0.353455720727963,-0.545184541389272
-0.0856809673032092,-0.101902920902408,0.174367542273089,-0.193653234612652,0.10324584493238,0.0237491561633036,0.0706790204260569,-0.641313325588546
-0.148045936762132,-0.189776023463646,0.0407537905403737,0.184231344738382,0.0764732065735017,-0.210122997451343,-0.337998036830139,0.260800184763631
0.0835470461827785,0.0748443858330235,0.194764301820526,-0.653491279493549,0.0252939418747094,-0.243251160971566,0.158595489033904,-0.653627951083869
-0.360812264645806,-0.337536880449883,0.196874693300138,0.129673595943301,0.171478577492923,-0.0275442576951243,0.0310700376398334,-0.599196577924821
-0.144760490214113,-0.0565351201705693,0.0682977521771387,0.0381031783640397,0.165919679760415,0.00512847867824107,-0.0738170763257652,-0.420463620554651
0.414961435042336,0.335405122010142,-0.325753358256132,-0.0264340235224138,-0.00908275831030384,0.0210568644303541,-0.0179732305626041,-0.0176609163069936
0.125344116155126,0.166923817160243,-0.0605222055989092,-0.536024984992854,-0.763134749378919,-0.203882671139203,-0.128469163855312,-0.348026625846194
0.298836465146819,0.168855999158929,-0.236973598483161,-0.589131877959343,-0.23539535396116,0.11740524795375,-0.298024331970582,-0.0895407501228035
0.104665629859441,0.0636222703721263,-0.472931717681754,0.267835082269478,0.0667051915411268,0.257708991715597,0.293459290830983,0.321649023985287
-0.162872877895996,-0.041882530730541,-0.178489313932547,0.230704575084582,-0.0263284456790029,-0.0992066504114854,-0.0623952466297291,-0.138110347695132
-0.121577511303798,-0.131897038056123,-0.0254802231318219,0.018825395360796,-0.300606673773142,-0.0692729965550448,0.0584611045069136,0.661723469095629
-0.178797776898916,-0.0568579134353048,0.244110624780862,-0.170327489308628,0.0385357685432725,-0.0192633877494798,-0.3819061046001,0.326654483745063
-0.127374294973586,0.045143768611227,-0.10863943486883,-0.107407035930077,-0.419608430423284,-0.160189401673577,-0.290845948096089,0.491877257078864
0.02040631917801,0.302632484853974,0.0938204795083364,-0.20599727370875,-0.446584299562743,-0.13438707745877,-0.385320671162431,0.405751934544864
-0.213723922776106,0.149006494327129,-0.250666113218869,0.0117294794270623,-0.866093490274638,-0.535027468159669,-0.433955397689539,-0.133343959869083
0.217779395356813,0.204199809385088,-0.0346854849713283,0.299263221311765,-0.269089945573191,-0.0578242032728656,0.274551878089409,0.390527379658373
0.120552913401227,0.128425196508984,-0.320614531552256,-0.571707667535097,0.345038388379829,0.243899223098195,-0.0761992007245386,-0.0679688937033498
0.0826146807590372,0.0347549941162447,-0.0771518215592897,0.320684090163102,0.423385974272672,0.227947293269655,0.0322973221769306,-0.0785255950168226
-0.0611652735206641,-0.0639676042386587,-0.00195183664115662,0.679917560715761,0.33568507332609,0.00761858903860196,-0.379542652096372,-0.271663851517108
-0.138590054083874,-0.289090143875114,-0.00763159145908178,0.348264132915704,0.0996117006957487,-0.0336191761254976,0.0249707492333402,-0.0233034589715337
-0.140545336332528,-0.101971282931947,0.0503929439953744,0.16348419622814,0.00158133746466511,-0.0851658803812224,-0.156043772848063,0.0364902149935754
0.534416020620152,0.271282890174902,-0.15961978932781,-0.161370233197546,-0.274309417236579,-0.00781934360875745,0.0805823502566674,-0.439916097695454
0.367817945059858,0.192245371351176,0.307115819235123,0.398357598585825,0.481090330011428,0.275984910742823,0.175395736137728,0.0436356084949817
-0.221199506027952,-0.368501576991335,0.188619899905826,0.0420837573856809,0.726296344156097,0.40518503673306,0.247562090549203,-0.230859326308095
-0.0164869261428341,-0.206335930280506,0.157671330633169,-0.299741248810393,0.863038399974811,0.286452203391695,0.119479330206142,-0.568412566200985
-0.247160661146729,-0.220848955318738,0.278861933211689,0.0718024939867379,0.85490637171228,0.169986269326285,0.407928734482662,-0.0531560455812887
-0.25667528003548,-0.270646246520609,-0.0792633160770258,0.441579646025998,0.222549827291222,0.225086953388999,0.176697840775575,0.276846743967495
0.261992769936025,0.0444317689873028,0.270889391732487,0.157641372889381,0.532767538311235,0.248944469949187,0.281168955065901,0.144305530413471
-0.167951409449706,-0.204148834794065,0.00110350851776692,-0.736418450753592,-0.350328261048069,-0.174331976860698,0.0998306218462501,0.0176852089462805
-0.120078764761847,-0.0746382812067167,0.0611761006176934,0.0700814066593126,-0.664392035943546,-0.336374906195367,-0.167373806311722,0.720464505115288
-0.0808417941394777,0.0526656841592654,-0.196047112355341,-0.0220980959883988,-0.176537472886674,-0.0099976545893638,-0.140403668829697,-0.185531774491063
0.0735451288599236,0.147366828893466,-0.227267000316726,-0.52550703192483,-0.544215615789704,-0.253207921668668,0.111633336996697,0.346758236341976
0.239408186751916,0.21542267627231,-0.218083395375898,-0.450514618884019,-0.373413049691123,-0.212817660360332,-0.0920568162126578,-0.422046990303872
0.043905545779185,0.033530020477019,0.0231271092892131,0.064256473516454,-1.02424730366706,-0.414259541000929,-0.069863896720967,0.295448509785315
0.176907845651029,0.188590287507822,-0.35266684768567,-0.217215642946947,-0.483085120321289,-0.308516456284213,-0.215495231965811,0.0517687957206043
0.0168481136119821,-0.0779057950482301,0.476065664061645,0.443704719482753,0.173863412400162,0.00223020669611433,0.229559927123405,-0.034965533848487
-0.135936703051189,0.021557138102276,-0.0371969664733454,0.417126693618968,0.414935619667862,0.321884027947808,0.152688670418682,0.0737440518804202
-0.117824834800571,0.0339637067355127,0.210647538093254,0.48342066256833,0.284881468491407,0.320192831954322,-0.0183938297835463,-0.401887367436222
-0.153527034736265,-0.0161393846433693,0.253248748600228,-0.209622201635614,0.198875370952362,0.0519356106086716,-0.136670507556028,0.0728141125060506
-0.0557019280300987,-0.20031378990872,-0.178778468804532,-0.0945884612508981,-0.265517529957493,-0.00780089122293971,0.383089568612739,-0.209135237030748
-0.0625476110900254,-0.222084620386843,-0.0536980079177981,0.154637800779207,-0.292996696407725,-0.0528090934285485,-0.0825543468849967,0.150278545936697
0.0367411715629806,0.133977450903372,0.073157404652187,-0.257514624390443,-0.336265475290732,-0.199948207419056,0.0264729605680187,0.252848272465026
-0.133348955164138,-0.0883956851188175,-0.124762106556481,0.0033855128188651,-0.0121767461004115,-0.0449375836668112,0.0453622234152854,0.0394436287825989
-0.0937457679241795,-0.182907836027661,0.184423812511017,-0.131898589411633,0.242658647749235,0.244658275773535,-0.0377123095428768,-0.534356326411004
0.0815635209123876,0.15304846775777,-0.00687873750155995,-0.0699094502916292,0.473020424791911,0.282516213340397,0.132171390267971,0.0179301370127073
0.053955004333964,0.201728517754238,0.0997770899837855,-0.505189522704446,0.208224940159806,0.0376090343073262,-0.141023161640288,0.409551888844694
0.323310424204099,0.173657796772642,0.00253993288585275,0.146797913309506,-0.290374308740354,-0.422050090393704,-0.0163379762674524,-0.507862491725298
0.233611208145144,0.15107176313865,0.357039331262085,0.440665771243008,0.00383358835270179,-0.183614487157639,0.063340608306691,-0.199521825304991
-0.0450054074916642,0.086613824916224,0.16234966767365,0.0291980347278066,0.390299228605149,-0.0758340605568877,-0.485227993838682,-0.162014903570308
-0.0785417036325722,0.0583875667718575,-0.132885515264311,0.0734888519432986,0.29958777847777,0.103504389982752,-0.156941538560302,-0.0770481099631398
-0.23043504840678,0.0608729200705151,-0.146718203742522,-0.0694730968392928,0.170832966602263,0.0696407401241876,-0.0849566697659856,-0.0297674117671325
0.014906087149138,0.0788738415192812,-0.00433247984680255,0.178204532641204,0.0203094442360991,0.0924608011897601,-0.000120744881525903,-0.0706617153535547
0.0558222777148858,0.0416634216987582,-0.289910814867929,-0.347904585849598,-0.116978643633338,0.127876051224429,0.0614597046046442,0.10628375613601
0.245960386016039,0.136784082231229,-0.130993136203117,0.228093532423805,-0.0323294049604249,0.198592980057198,0.341383395517598,0.934618488851384
-0.0666812907477454,-0.0830232724839345,0.292051198233398,0.27120520806956,-0.446423732510524,-0.218538428079948,0.0355656742929018,0.315171057776649
-0.0110970497407047,-0.0443774292266089,-0.673686466336923,0.0223821810079385,-0.217511064130914,-0.0531215610642589,0.0902569633894016,-0.222646554807354
-0.198573485393784,-0.139539941092067,0.16874040843526,-0.0859376290936308,-0.0341331595750459,0.057338182163075,0.350777787400634,-0.00413568872228011
-0.343624899984659,-0.237343153473309,-0.377490962022581,-0.702535872006387,0.213116963561738,0.0479033615736382,-0.0396975792813714,0.181208161450945
-0.288734823431481,-0.309848950421623,0.252325060323982,-0.222432375250489,0.309894883231238,-0.0903884872627689,-0.128352616752796,-0.148498309264287
-0.257252935737218,-0.403932851603579,0.0106841674012667,-0.418813783600128,0.110831306037203,-0.0400667868442104,-0.224366667041862,-0.183304487289421
0.0160242575236404,-0.0791287242718829,-0.198616655973024,0.365809587195073,0.430746518176452,0.0463866980845869,-0.179797178892692,0.0305782868200039
0.172181723660309,0.103945527983361,0.122152444123377,-0.59813250409521,-0.236387473825019,0.174938207835675,0.254233853843389,0.0278412442874165
0.212903678640111,0.228742712211997,0.0876624648555962,0.166773793334636,-0.392437802712146,0.00658437362091526,-0.0681345846953762,0.0604255752703626
0.344172664874192,0.271317614665904,-0.0160585192975114,0.0709153326591459,-0.0181060398734553,0.149636077111416,-0.240698169863761,-0.212651230105414
0.458556537330644,0.511309623309051,0.200268338104591,-0.106200427019755,0.12506181839759,0.191733542293473,0.000646882011819047,-0.458939533497843
0.113471023760443,0.132245642254258,-0.255408149905376,0.45235288046629,-0.181355011519201,-0.200956581138683,-0.210328345630187,-0.480964955515006
-0.00166925040843802,-0.234553880126497,-0.0818985786009821,0.367647521296269,0.208998238935408,-0.0319935454678936,0.0498509284791992,-0.622057213162456
-0.195323139158766,-0.374006220274807,-0.100071442617968,-0.041447490613554,0.285668466208386,-0.0922477080631307,-0.444737942859185,-0.795462243840991
0.166629144590236,0.000821614805908852,0.0031827231104976,0.444667248685962,0.262798340777909,0.140583421135928,-0.234309044009604,0.183423193502768
0.22792639087636,0.321615361661161,0.180670343742206,-0.283564929095462,-0.0869771163648349,-0.185863812422297,0.376141347299858,0.632474159606435
0.0413537387396526,0.0536690747625667,-0.0512347951847079,0.071706505228067,-0.563609527682231,-0.0973143579641667,-0.277613782010037,0.406690190877632
0.0537125256593781,0.050540684476557,-0.152549457304785,-0.182038385957821,-0.249142376020481,-0.135969060249228,-0.0772807788383265,0.600106793383193
0.193039906893407,0.0722122385076023,0.0496441416809519,0.458484621387516,-0.0905792616406378,-0.0592736004080231,-0.169509054141331,0.644817498792733
0.182910752204023,0.238487054248835,-0.183195492620146,0.137115484471449,-0.190632461284631,-0.10908416949341,0.238841297249131,0.336297536541324
-0.281327782758309,-0.211418408682915,0.198661829634043,0.176686417013996,0.128777470250563,0.0291714549545382,-0.0394347776285227,-0.286602994827554
-0.421931289320996,-0.398262284087048,0.412310622692026,-0.123629253023317,0.187274457399646,-0.0360009428173423,0.387986697101994,-0.252119626645664
-0.165393395844097,-0.27016731906277,0.267259867016414,0.0524506392855618,-0.236960404884493,0.111541967635244,0.286959303733715,0.523430046278071
-0.412456764912175,-0.179952389360527,-0.00950703422936091,0.344942585283736,-0.124380278101899,-0.0793566641200667,0.568016748159684,0.91021664010435
-0.384537975051628,-0.236104592498908,-0.111466313404001,0.00356769024262021,-0.185386898004062,-0.0427758903041427,-0.190752517967384,-0.510763073835271
0.0397701684129045,0.180842946643924,0.0375979370348872,-0.108579269104724,-0.239901616883075,0.0610537797061406,0.196190638489932,-0.350219798627735
0.403551415680635,0.420714045221327,0.156498631233101,0.388963742675598,0.432443843938157,0.29946173746031,0.0150098987210588,0.734322486125236
-0.259985928371914,-0.137840961302182,-0.186156257135453,-0.152444492371392,-0.282287995147437,-0.0914856677322025,0.028629733481905,-0.724638645314084
-0.0967345804831965,-0.181783383648933,0.235697819293449,0.0604358190792514,0.0238784862951643,-0.0224077004538831,0.291816189543108,-0.431233537776503
-0.239551388039406,-0.391038810850589,-0.186728490704585,0.189566323199393,0.135569967282562,-0.0477454661640487,0.00670807965462141,-0.0818401138278351
-0.16344569327599,-0.174030188754263,-0.185880955043387,-0.202678435333982,0.00938813990308857,-0.0083081070420902,-0.0643149220446043,0.505047672542914
-0.11188575698084,-0.117115563217775,-0.0482696589960424,0.223628037611581,-0.10398826786035,-0.0433532233130868,-0.175525575807989,-0.119007245249119
0.45443396653361,0.26507522229854,0.157499513676628,-0.311596196905609,-0.0223865681302833,-0.111497057722677,-0.32199168437764,-0.0658933044242887
