roi1_rifg,roi1_atlrifg,roi2_lhpc,roi2_rnac,roi1_racc,roi1_atlrpcg,roi2_lstg,roi2_rtpo
0.147216962831561,0.165394897248699,-0.0104743284165823,-0.0184825839194738,0.03564104114359,-0.0515016974795827,-0.00726479043757034,-0.0294951922880426
-0.14875324549141,-0.118763591767553,0.234534011005484,0.0450877751019193,0.0945105834748982,0.219499580104164,-0.0415321629311243,0.251197363225411
-0.0993666031114674,-0.175249604686927,-0.165622716231862,-0.0610034455091344,0.357377478628997,0.0751405100977629,-0.205162800500942,-0.306721589744309
-0.378655399419009,-0.303766698026151,0.0915624751869127,0.393102719679705,-0.0546780178054172,-0.116838231634141,0.0268571283397609,0.0357985706867482
0.217166088530269,0.356732559445748,-0.148839645287168,-0.329024366956293,-0.13278810864781,0.116248169560941,-0.116810036784514,-0.15248279354654
0.561107827054712,0.311811783107345,0.330035596417406,-0.241786073088731,0.0624106180826558,0.105452383926567,0.205903411316339,0.682800101891544
0.319111021982714,0.466189101995399,0.507620072280023,-0.133204384837797,0.373876885719307,0.130621088807526,0.119704037767241,0.383198245609467
0.338292507564059,0.38710197547431,-0.109969574864619,0.634854385759034,0.376376577277724,0.0408534828351445,-0.018746670235533,-0.402549989806353
-0.00810869912875467,0.0480417389211277,-0.0875089496284043,-0.200228192613407,0.400575794557286,0.189850276886742,-0.177914403949465,0.226654912591217
0.331200241928787,0.275277547164772,-0.357724917412252,0.145752685403633,-0.0165340542043101,0.0297170825593821,0.23211693655152,0.121211255630978
-0.0842484909562489,0.161412483033266,-0.130668579647767,-0.243412175116387,-0.206653644442447,0.0863976308946763,0.133700856274893,0.16619965696715
-0.292358920758462,-0.234308301708018,-0.453033913944971,0.0575038083484893,0.50548977186733,0.145723824107393,-0.199704661874662,-0.67430715293966
-0.552315776368884,-0.368724505331671,-0.0560752969921405,-0.00673303602901824,-0.0993929475839136,-0.0682501419366084,-0.0940775600988499,0.246895620988146
-0.213785956293129,-0.169884575807245,0.208631866552942,0.318424378310885,-0.421639297886357,-0.230397495211115,-0.219130966711373,-0.379640280223752
