roi1_rifg,roi2_lhpc,roi2_rnac,roi1_racc,roi2_lstg,roi2_rtpo
-0.105246135013326,-0.00863134671266719,-0.160917188402999,0.0277593568623318,-0.0761094318648857,-0.0254683908489922
0.0278039230701122,-0.0507612973989855,0.0958494464550162,-0.00539962267331876,0.182758662294766,-0.0456990497440713
0.256493860955949,0.0741251125681549,0.629389166978776,0.288686495816826,-0.110600226893732,0.00220895555548835
-0.0909841311246694,-0.205331470778062,-0.501973860286477,-0.271623208359108,-0.00318917325298642,0.42397182668633
-0.284336753190551,0.094061348519426,-0.266246561162294,0.184791829287205,0.209019253247296,-0.315223104345204
0.00304372894877929,-0.0143372960729856,0.493444764168356,-0.04715454801532,-0.0233666060502979,-0.318750766478676
-0.0784084002010343,0.14091056659234,-0.134445390188892,0.169606755966542,-0.371407068624777,-0.269556096605487
0.355731090596081,0.028331646479129,-0.0455743840023157,0.0348877656888683,0.0240065754877205,-0.0175352210106525
0.159556376276422,0.293939945905763,-0.253420848641871,0.183967220423713,0.473904207714514,-0.0443154459375522
0.215696712501687,-0.326709732043548,0.0939330742128278,0.108756927923598,0.0805385272219438,0.56711708940054
0.00490612214169726,0.065866612354969,0.669888814097712,-0.161957417362424,0.131448008710297,0.563635261317068
0.0147701827915249,0.069463236351166,-0.17499372728635,-0.511885894155129,-0.412763354152587,0.301711139036104
-0.106579530970911,0.151292485192502,0.371781605706636,-0.105056143373541,0.506843665833759,0.185671175229746
0.0169169346056543,0.0889281023316677,-0.123416610640022,-0.00984471781162955,0.0663190026130159,0.0836496562198399
-0.0968369264384353,0.402260375321819,-0.175520758598365,0.0433035537032479,-0.373805094115986,-0.196758387912874
0.00614049296567054,-0.180393988967089,0.5554771017827,0.302757286353993,0.233340824806986,-0.35867338661384
-0.372658668046247,-0.138230001087477,0.458841977938895,-0.00904419109688309,-0.0307404326768326,-0.135777485887518
-0.0273518340047093,-0.2220767564825,-0.474207761847568,0.390100764300328,-0.316655869439979,0.121595769166514
-0.154681909446157,-0.148416570653829,-0.722039557109789,0.0793040994674314,0.0170899529256651,-0.924665931359164
0.144966999958866,-0.425410345354635,-0.256389238606312,0.0724220348498072,-0.0295129651630353,-0.00502619285598108
0.189033555911362,0.157210402374485,-0.142834829748781,-0.214866392118678,0.110463549496994,-0.169824770267893
0.079489308697839,-0.061776460129872,0.703584851344258,-0.211983073250252,-0.0935080713163766,0.159146925716699
0.150236349591627,0.0892058619257598,-0.270903834764509,-0.0800814909301785,-0.452578333272798,0.113564442986089
0.0986062766995647,-0.0185469016505669,-0.082877212868344,-0.0559983536008944,0.084484313790002,-0.183130388725882
-0.20330410430216,-0.0239719458628509,-0.305901198540669,0.0301763942892196,-0.215537296919995,0.0863315366226252
-0.0200496627200598,0.181620652368267,0.00101076696113475,0.157593841768157,-0.324841710113726,-0.0220488542402334
-0.305503395545473,0.206438865344808,-0.0858667283098356,-0.135833705883839,-0.0290851392932735,0.0289908195116608
-0.393372057916032,0.0209412441659949,-0.647861874391763,-0.332107497030096,-0.202197896246577,-0.120152155326567
