roi1_rifg,roi1_atlrifg,roi2_lhpc,roi2_rnac,roi1_racc,roi1_atlrpcg,roi2_lstg,roi2_rtpo
0.16519467734084,0.0640009574881929,0.114991431948533,0.0181562297582138,0.315499157487549,0.116373693677439,0.06252274345286,0.00922851349720083
-0.0958978145337973,-0.030982805887646,-0.139927307094447,-0.126962610111699,-0.212443284445291,-0.0335536788966202,-0.0681130224261637,0.323399391873487
0.142471642250978,0.207829112829942,-0.0115124013402859,0.28324848765362,-0.456121984160307,-0.0654779723955487,-0.118341314749157,-0.605252844201741
0.199466316096465,0.207684474527365,0.0101040925941287,-0.148519931256764,-0.21077251636362,0.0191123701590761,-0.0236537472326507,0.386738884122259
-0.152970665540267,-0.264855741322412,0.120491230102486,-0.156241729707042,0.637665753741858,0.131222979522983,0.320881683985516,0.303207452640437
0.0632389949406989,-0.156494260603981,-0.0513396249399633,0.146784893893706,0.397678019005973,0.0932572886303144,-0.211931031586141,-0.300000828067581
0.165115011937801,0.159348230372534,0.0530316380533059,-0.10758208328519,0.413648814335232,0.154902317865549,0.0423238883450222,0.406060976605709
0.108342902991941,0.336697055742565,0.0691851868880721,0.0527814213590266,-0.0311578691423404,0.0402985531442231,-0.156076075842126,0.112328535102609
0.589758346046064,0.554325190303094,0.00461067848379416,-0.128401272777809,0.135751481391722,0.0643017017351666,-0.194943488814574,-0.138029809351223
0.0272353877765041,0.00242441127782886,-0.116322798443936,-0.592338607345403,-0.0605787412421954,-0.12024239950402,0.154850376702747,0.592836262356126
-0.136501328415736,-0.206119004336171,0.111483283706604,0.184844418518109,-0.859086561187873,-0.377918344271583,0.0776810041187869,-0.224491022339676
0.000863083943354546,-0.0710517892942368,0.0331929845427609,-0.343918057640843,-0.34880376059172,-0.205065085859799,-0.0476244151767517,-0.613931618026021
0.0254004273851156,0.0285079029255234,-0.277149378486302,-0.00325661672552784,-0.41596587438558,0.00665253189355687,-0.105453899132751,0.159032506064864
0.0508588423967368,0.100805712294253,-0.130136300512278,-0.0468489433788349,-0.0963859286928285,0.0859903989146392,0.120746269359006,-0.192571875881326
