roi1_rifg,roi2_lhpc,roi2_rnac,roi1_racc,roi2_lstg,roi2_rtpo
-0.00949668765055819,-0.13026076657808,0.0253232020368788,0.300736550799314,-0.0154908732615728,0.0650212462194189
0.0325819260502108,0.0812051298790739,0.00366269224406025,-0.0382649149815816,-0.0175291904239883,0.041410429749921
-0.000314153786936456,0.162468987993816,-0.124365966613556,0.114036154944501,-0.0540472888453165,-0.0838681043464337
-0.00293193242032652,0.0434536611506377,0.0387971123073082,0.308212513894165,-0.210032203191573,0.131787217544125
-0.0190221129597865,-0.338667985568965,0.232449712230936,0.0139009694191414,0.219529463683635,0.0656605540342837
0.0152857137762694,-0.0710672455197405,-0.100528553866939,0.173555782175431,0.382648713913364,0.0331249947890174
0.0593545237472211,0.0132386083182703,-0.4172078842111,0.284390195195627,-0.572301002329074,-0.163918794958186
-0.0781440249191126,0.165272630948032,0.317992972960033,0.398245470612907,-0.249913643425807,0.311853485273912
-0.162501321814146,-0.276392626558467,0.251063455888687,0.823257260741396,0.256224208765916,0.220400223081726
-0.166197075508406,0.210868709820263,-0.555187528160884,-0.24919911467233,-0.122654667612183,-0.392012569172581
-0.0914645196016116,0.065520200009137,-0.10523817771243,-0.418232873109049,0.184490831746255,-0.296862840593869
0.0504255889709392,-0.0203084614194352,-0.159025941374045,-0.0241071505428913,-0.265825573611548,-0.184981365261152
0.0744906809749647,0.0663280176440591,0.229297995279304,0.381140393451016,0.187248638473012,-0.0796663482788172
0.354981256116448,0.175782450164905,-0.008610110704916,0.0942168730274404,0.310077026467394,0.363426398888266
0.131517521777643,0.100317105595313,0.0366921853225017,-0.0183261755451039,-0.0117970632910409,0.292220558167374
-0.0589873890913491,0.296134308195093,0.345955383869776,0.0518914445067951,-0.151087394867305,0.0832462582515729
0.0561526149122774,0.0815068693914849,-0.163378285221,-0.507547148174814,-0.456759783296602,-0.0638314102027401
-0.115148069921147,-0.113661485605319,0.283986958077592,-0.92660442607438,-0.410453572633975,-0.373369650158447
-0.0364576449101667,0.115194779477784,0.211661947086758,-1.27953034417214,0.209757873906135,-0.323602308829528
-0.0857674817312681,-0.247091523395137,0.161246143485848,-0.837754996293102,0.191158782692133,0.0056034298655309
0.308268238384848,-0.163751669158093,-0.0506602354666427,-1.24697223882771,0.352620379936596,0.288537853701296
0.244283671158359,-0.410838092615622,0.118948508767299,-0.204057595425765,0.51682981510878,0.353644134293047
0.400703278133478,0.0670351010138034,-0.43367309638833,0.299149392835172,0.309897436069878,0.242441133311713
0.0422617786242567,0.117691823073028,-0.062364351096748,0.333326123188399,-0.0284384696523767,0.185226246972146
-0.150123381964123,0.0270678143994026,-0.45413844147897,0.370721061581754,-0.0927686362673745,-0.206286841132051
-0.0646976905852748,0.0172309426506495,-0.0732819707993071,0.443100589887451,-0.00546255362023098,-0.0811752347415285
0.0412897390284628,-0.0596214001219816,0.10698718326843,0.241747518205503,-0.0240742529230532,-0.0992773723237364
-0.169632526437387,-0.0906431041343344,0.313123059548681,-0.368761125274799,-0.00988024613427007,0.0613387292683952
-0.435110586500238,-0.240359204521004,0.0991969005011705,0.272439635772727,-0.146394794494244,-0.15307178815542
-0.378008555028469,-0.0629407672505974,-0.0115882539419772,0.182357975272646,0.029062049151042,-0.277219322675593
-0.586159722646965,-0.0362949054888514,0.302476467675985,0.173643059874267,0.0704957534078378,-0.35623581511465
-0.52851069549471,0.161010707368279,-0.434829089415111,0.243281247382288,-0.175494452048126,-0.384996249953534
-0.163877212541534,0.216457625806703,0.223948806543521,0.100237019565664,-0.227967576058735,-0.159939955226918
0.213460710069859,0.0907813123690167,0.0818920802279831,-0.114303912176793,-0.0291078794399569,-0.0733560242707177
0.182732570282102,-0.0617910722622206,0.0342937343068576,0.259587988308668,-0.128237804556349,0.112524771508172
0.449798856191582,0.0298050772313764,-0.00836777029134506,0.398647749832222,0.132649944087893,0.1645283278258
0.272752715064679,0.0636966093066702,0.0297011081161042,0.776880986284099,0.299505684944886,0.314432654779406
0.019154651422505,-0.247870785755462,-0.0761499017536023,0.266455850014228,-0.0430479873510725,0.204330813847189
0.135444715160363,-0.0409752422588235,-0.167080942038765,0.471512010610996,0.210142191126683,0.150523434527272
0.333804598106307,0.0917237694406046,-0.207928527014079,-0.000624446031568874,0.0493946451310593,-0.118947308417441
0.451263112004142,-0.0709735108880157,0.174983273970012,0.348862535139875,0.256885049624979,0.289705496174632
-0.0310532217279995,-0.207740735019956,-0.0755984115812469,0.237430333859439,-0.186578330182429,0.112392133584004
0.0610175306959089,-0.0136977759026085,-0.170779600908857,-0.484742596859106,-0.301938411440313,0.0643806771911928
0.0272032247728982,0.163264769015722,-0.0063247530904335,-0.250940189511215,-0.141387418230103,-0.0202593048267507
-0.140784354215228,0.281296893871129,0.175773842133936,-0.441528614925608,-0.0745823151025292,-0.0749156352882541
-0.264406846348458,0.106790997423066,0.0150658115919291,-0.0392827824492164,-0.0105670520315194,-0.0504558897409348
-0.067789794986312,0.0755873196742661,0.055394914003432,-0.228160529117523,-0.471712627523549,0.136971179954963
-0.379351910224725,-0.0494673714098674,0.0049249253257665,-0.517674227839769,-0.252982644642564,-0.222434376699441
-0.139322205523284,0.157253479258785,0.304086857451139,-0.315777222877585,0.0664793711474175,-0.0610612784655715
