roi1_rifg,roi2_lhpc,roi2_rnac,roi1_racc,roi2_lstg,roi2_rtpo
0.0413287275975624,0.111428737015207,0.240444287035453,-0.370164321479845,0.0239358796443848,-0.0733986993220735
0.0553155613606026,-0.265633579495265,-0.30744321513064,0.232754014990642,-0.117419699433269,0.119716491630352
-0.317341766354049,0.113083055976759,0.0660548563835002,-0.288093102582803,-0.138588399743174,0.0231200427220815
0.322420119282325,-0.0317688760850088,0.00229675184874801,-0.171109007184561,0.205117391612037,0.184186678678448
0.0925332806654087,0.188819353041969,0.19740165371584,-0.0208027462039728,0.0487279975512064,-0.113515464153599
-0.142044634578492,-0.506378692756126,0.00209099058568324,-0.181589775084793,-0.446258691873333,-0.243652532392487
-0.111398721402646,0.114409115966654,0.0110920038050718,-0.201203112969605,-0.028901937388899,-0.0629381274013489
-0.0252156734972055,0.353984142216277,0.013204061351622,-0.0354825544377648,0.0234773189886783,-0.102478273149601
0.275171849390095,0.147446124087886,0.142091677484711,0.216884899504204,-0.128920723323004,0.140963729747502
-0.278196531046182,0.0582083137039367,0.223497044281438,-0.0987325896796012,0.302177951471516,0.00881373533407077
0.324242837719929,-0.0716426911306543,0.154045655652569,0.829106255835686,-0.0859469472875375,-0.242748405099612
0.450916429948808,0.145815253280921,-0.172321551877852,0.530372281917537,0.182180888542221,0.0321399207679427
0.119334378647409,0.0360854474556082,-0.0549818921972318,0.155242718345849,0.125564341166157,0.0716636160774732
0.127105247405703,-0.0369786075139441,-0.236623014358057,-0.309919970930892,-0.159861876748279,0.120283097442676
-0.0118384857602264,0.284035675899132,-0.0164162584003035,-0.225397582383429,-0.015410649268682,-0.139524129742156
-0.0751063591179609,-0.26979843743996,-0.250058400225584,-0.314610017594889,0.320102527232818,-0.106926883359158
0.201619737410327,-0.332028877689354,-0.0376481096392305,-0.248170199836733,0.185180699661236,-0.0941505411482839
0.258985065952874,-0.00980980948278555,-0.196450138628299,0.046973420813813,-0.118627451415936,0.0503405043627142
0.36562653984385,-0.238450607301955,-0.0269177198064249,0.171801022780571,-0.0280994993632402,-0.0310197484310432
-0.562669629043224,0.0347000850669182,0.150410257222358,0.0999541728470295,0.231528823463658,0.181537132223366
-0.270003380660039,-0.0879055811528484,-0.00251492675089304,0.308872001472354,-0.138088679517897,0.0233682007133848
-0.19098043978536,-0.36870851761164,0.111176290887082,0.0212970987751342,0.181056479079281,-0.124048881563371
-0.807526912315622,0.0585457914187601,-0.193510173258923,-0.588207009055011,-0.0811043265891352,0.0539097247842
-0.129876146886443,-0.077202179238666,-0.396872912988127,0.0573110599785647,-0.244944424789318,0.154796706931873
0.18941008531399,-0.01359114001551,-0.223543304881373,0.732309206780899,-0.0385271130737415,0.219193950835107
-0.196468957377171,0.167974762749276,0.104982904161906,0.348636110949336,-0.37846957271532,0.0278003855253952
0.240175477859628,-0.0445564881871977,-0.429298416507211,0.332693557908425,0.0787690322573125,0.0146943367103597
-0.425638776694348,0.140500697595968,0.392531147564525,0.111259042983414,0.353695268996344,0.290636134574019
-0.740872259058416,0.210148476909392,0.0659876662475699,0.50528632383258,-0.0993876997310607,0.311677050493888
0.0856962170036655,0.204082609737996,0.246606765639214,0.015696460094728,-0.307148602343977,0.0562744588143438
0.179940408987028,0.0670374080358003,0.54610037591291,-0.407544691506797,0.17860073692781,-0.180299271169958
-0.440740477691675,0.018963130454308,0.396279056787913,-0.203603313720938,-0.107193191276017,-0.293377597602288
0.135157875176292,0.0183771940309648,0.369451505494491,-0.348638369157426,-0.0120166862857922,0.0353245720200659
0.0712508062516908,-0.148136778155964,-0.256041948634045,0.0588542340370232,0.314545680750153,0.00294628527492514
0.0890736159941,0.32670100971173,-0.164210589727751,-0.700155513655436,0.252944443955022,0.0660580061536197
0.198582954700132,0.202418156433135,0.341539724342296,-0.346761590347226,0.0721337633808523,-0.0462753593520355
0.2665484092462,0.0700307965707505,0.0657383877082204,-0.573058052926429,0.122440022513247,0.0199549372884256
0.29150286258775,0.062352765373572,-0.786988084943801,-0.706968142828776,-0.310582522376797,-0.23875138840728
0.587264154253622,-0.134186584764193,0.299170094448028,1.3660248815771,-0.000939182802227979,0.224961549301469
-0.104665249119553,-0.133303645840667,-0.167646999020075,0.162261324756725,-0.373649590205179,-0.138314381956992
0.509721425521352,0.129541026511297,0.222067852078032,-0.461105061200677,0.152839191730573,0.0463027353916327
-0.118199063343091,-0.228323372725935,0.201647287230687,0.180574912331448,-0.380854108328504,0.132475681673031
-0.796880387536248,0.187150703046151,-0.526757892885045,-0.525116202461183,0.128611893519676,-0.0287094949830549
-0.524486867598198,-0.108703617784682,-0.299007971831082,0.991509417276707,0.151325718584193,0.200372808600744
-0.421834385960754,-0.144942606696588,0.162411977925039,-1.00218886806642,-0.204664181795567,-0.13204814788075
0.205951956197899,0.0486412686097288,-0.200371748221505,-0.755072522656333,0.100507226526251,-0.285886712445424
0.046983912372128,-0.0541301973974672,-0.996614827933513,-0.182910581161536,0.0291962612100267,0.0891872168719054
-0.234388424477917,0.0811091704823306,0.377054909749541,0.335799925171523,-0.0839485596697895,-0.0865631303262299
0.49639249442313,-0.135066420441461,0.0815147282873997,0.441865699814294,0.193670889623753,-0.481752242880521
0.873268524847305,-0.175867646827658,0.15978532716299,0.560640335513328,0.0862081787646595,0.125384897659815
0.33934643522838,-0.310957935053179,0.0895808895537669,0.320818709764988,-0.0713658422153556,-0.320369051494774
0.631986725483004,-0.188400258365791,-0.302445412169659,0.624866865580392,0.150132970381396,-0.0847060458383094
